Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month,,Label
2/14/08 4:44,1202935474,a,20.873335,-41.44,108.252121,-37.3,12140000000,12090000000,20.8,13.34,1.02,2.18,3.64,2.23,14.966,11.77,11.38,5.17,18.54,5420000000,13.756,8.9,2970000000,808000000,638000000,1.57,20.8,1830000000,4.916,2090000000,0.645,2.207,8.741,969000000,341750000,1.45,34.62,36.02,2983550,371470000,365900000,1.49,72.5,4890000,1.7,1.3,3640000,,Yes
4/26/08 4:49,1209156563,a,20.86672,-46.4,112.353394,-36.29,11510000000,12080000000,20.59,13.03,1,2.07,3.65,2.18,14.748,10.99,11.3,5.33,17.8,5530000000,14.362,8.8,2970000000,819000000,608000000,1.53,-20,1560000000,4.265,2130000000,0.67,1.896,8.622,880000000,-1680000000,1.46,30.42,33.98,2972050,365040000,358100000,4.68,68.3,5420000,2.1,1.5,0,,Yes
12/6/08 19:21,1228562493,a,11.422759,73,71.533806,29.52,6040000000,6740000000,9.24,7.64,0.64,1.06,2.4,1.17,6.764,12,13.77,6.63,23.93,5770000000,15.906,2.4,2970000000,996000000,693000000,1.87,28.3,1430000000,4.083,2130000000,0.83,2.421,7.311,756000000,195000000,1.33,20.28,30.55,3241510,350000000,340890000,1.59,75.9,4340000,1.6,1.2,4420000,,No
8/2/09 5:46,1249163184,a,15.367116,24.12,82.078621,16.3,7970000000,8710000000,22.83,18.73,3.04,1.53,3.29,1.68,11.422,7.01,11.21,5.1,13.02,5180000000,14.659,-25.1,3200000000,763000000,363000000,1.02,N/A,1410000000,4.112,2150000000,N/A,2.623,7.045,581000000,2110000000,1.25,20.28,17.9,3161780,343350000,342220000,0.26,78.6,9890000,3.2,2.9,8440000,,No
8/2/11 6:45,1312238737,a,25.770697,-1.28,108.369522,11.97,14200000000,13850000000,16.18,12.44,0.63,2.38,3.71,2.25,11.89,14.46,14.8,6.94,27,6160000000,17.77,31.9,2930000000,1160000000,890000000,2.52,85.2,2980000000,8.55,2150000000,54.36,3.2,11.36,961000000,1930000000,1.55,47.83,46.32,3825080,348040000,345630000,0.25,82.1,4360000,1.2,1.4,5420000,,Yes
11/8/11 5:04,1320699856,a,25.644955,-2,111.004776,11.6,13100000000,12170000000,13.17,12.06,0.66,1.98,3.06,1.88,9.42,15.71,16.01,7.25,28.96,6460000000,18.67,22.2,2930000000,1290000000,1020000000,2.87,61,3100000000,8.93,2170000000,51.62,3.47,12.07,1120000000,2060000000,1.61,34.16,41.68,6018540,347210000,344790000,0.25,82.1,4500000,0.8,N/A,4140000,,Yes
5/14/13 0:28,1368462538,a,29.62549,28.77,148.192459,16.73,14940000000,15060000000,13.75,13.08,2.07,2.19,2.83,2.18,10.75,15.96,15.69,6.85,22.38,6900000000,19.85,2.8,3600000000,1400000000,1100000000,3.13,-22.2,2450000000,7.06,2360000000,44.12,2.55,15.41,1320000000,737380000,1.66,42.08,41.25,3715590,347160000,346140000,0.23,83.2,4370000,1.2,1.3,3080000,,Yes
9/6/13 6:09,1378418992,a,32.081642,23.72,149.706863,23.5,15780000000,15860000000,17.74,15.09,2.16,2.32,3.31,2.32,11.93,13.73,14.04,5.98,19.41,6830000000,19.8,-4.1,3600000000,1330000000,938000000,2.69,-30.9,2330000000,7.04,2700000000,56.39,2.96,14.46,1260000000,817000000,1.81,46.54,44.09,2615100,331000000,330030000,0.23,83.5,2780000,1.2,0.8,3300000,,Yes
4/13/04 4:20,1081801210,aa,64.772095,-7.28,84.572807,5.64,29780000000,36340000000,24.92,12.98,1.26,1.33,2.41,1.65,10.8,6.4,8.44,4.52,10.66,22060000000,25.638,N/A,4020000000,3360000000,1190000000,1.375,N/A,459000000,0.53,7310000000,0.595,1.374,14.078,N/A,N/A,1.808,35.53,31.74,5733954,869360000,860700000,1,79.36,12540000,2.497,1.46,12700000,,Yes
9/9/04 16:15,1094717745,aa,65.12394,-17.74,84.334183,12.99,28610000000,35240000000,20.88,12.75,1.43,1.26,2.34,1.56,9.7,7.04,9.46,5.08,11.87,22660000000,25.984,N/A,4020000000,3630000000,1370000000,1.575,N/A,466000000,0.54,6880000000,0.561,1.372,14.049,N/A,N/A,1.676,31.81,33.49,3842909,869840000,861100000,1,76.64,7780000,1.935,0.9,7930000,,Yes
11/24/04 10:37,1101263840,aa,66.333984,-18.59,89.436737,9.08,29230000000,35370000000,21.15,13.49,1.47,1.26,2.34,1.52,9.53,7.01,9.57,5.13,11.58,23250000000,26.536,N/A,4020000000,3710000000,1390000000,1.588,N/A,561000000,0.64,6650000000,0.53,1.293,14.36,N/A,N/A,1.736,32.58,32.74,4472222,870480000,861400000,1.04,77.19,9910000,2.209,1.15,10140000,,Yes
12/5/04 0:36,1102178202,aa,64.58474,-13.03,90.048393,7.96,28600000000,34750000000,20.69,13.2,1.5,1.25,2.33,1.49,9.36,7.01,9.57,5.13,11.58,23250000000,26.536,N/A,4020000000,3710000000,1390000000,1.588,N/A,561000000,0.64,6650000000,0.53,1.293,14.36,N/A,N/A,1.736,33.03,32.64,4585102,870480000,861400000,1.04,77.11,9910000,2.209,1.15,10140000,,Yes
1/13/05 7:18,1105571912,aa,57.98082,0.27,89.237106,11.33,25630000000,31510000000,18.43,11.96,1.12,1.1,1.95,1.34,8.57,7.02,9.39,5.12,11.17,23480000000,26.757,N/A,4020000000,3680000000,1400000000,1.597,N/A,457000000,0.52,6080000000,0.457,1.322,15.207,N/A,N/A,1.611,32.49,32.09,4902727,870980000,861900000,1.04,77.16,12810000,2.918,1.49,9910000,,Yes
2/7/05 3:48,1107719317,aa,58.513569,6.46,91.095879,6.35,25580000000,31260000000,18.39,11.89,1.39,1.08,1.92,1.33,8.5,7.02,9.39,5.12,11.17,23480000000,26.757,N/A,4020000000,3680000000,1400000000,1.6,N/A,457000000,0.52,6080000000,0.457,1.322,15.207,N/A,N/A,1.611,31.69,31.78,4991772,870980000,861900000,1.04,75.67,11840000,1.892,1.37,12810000,,Yes
5/22/05 8:48,1116722903,aa,54.505852,15.83,90.73011,7.76,23940000000,51030000000,N/A,11.83,1.38,N/A,1.81,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,4860000000,N/A,0,N/A,N/A,497000000,0.57,7280000000,0.543,1.131,15.305,N/A,N/A,1.705,29.66,31.26,5222440,872140000,863500000,0.99,78.45,15160000,2.902,1.76,11970000,,Yes
6/20/06 4:32,1150749141,aa,59.161572,41.45,96.61235,24.04,25320000000,32240000000,16.15,8.9,0.8,0.96,1.89,1.19,8.36,5.82,9.51,4.73,11.56,27180000000,31.183,16.4,4940000000,3860000000,1580000000,1.8,133.8,459000000,0.528,7330000000,0.526,1.183,15.945,1700000000,-238130000,2.3,32.27,30.9,7476350,870100000,868450000,0.26,78.7,15800000,2,1.8,12880000,,Yes
1/25/07 19:09,1169723377,aa,64.768761,-0.61,111.86586,-4.76,27300000000,34380000000,12.25,10.45,0.96,0.91,1.89,1.13,6.313,7.4,13.71,7.34,15.43,30380000000,34.966,17.6,4940000000,5450000000,2160000000,2.57,60.3,506000000,0.583,7240000000,0.494,1.045,16.798,2570000000,-312250000,1.5,30.28,29.15,7296080,867740000,866090000,0.26,80.4,17750000,2.7,2.1,16520000,,Yes
2/23/07 9:03,1172192622,aa,72.580383,6.18,114.256409,-4.94,30150000000,37000000000,13.54,11.14,1.05,0.99,2.07,1.22,6.662,7.4,13.6,7.54,15.43,30380000000,34.959,20,4940000000,5550000000,2160000000,2.57,60.3,506000000,0.582,7240000000,0.494,1.258,16.798,2570000000,-533750000,1.62,31.93,29.58,8228710,867740000,867880000,0.06,80.3,14360000,2.4,1.7,17750000,,Yes
5/16/07 21:12,1179321167,aa,81.170586,11.57,119.683189,-4.15,33950000000,36860000000,15.21,12.84,1.12,1.1,2.22,1.21,6.637,7.4,13.6,7.54,15.43,30380000000,34.959,20,7060000000,5550000000,2160000000,2.57,60.3,506000000,0.582,7240000000,0.494,1.258,17.684,2570000000,-533750000,1.36,35.46,32.38,11557200,869520000,867880000,0.06,80.3,13620000,1.2,1.6,12620000,,Yes
6/22/07 6:39,1182465552,aa,83.16658,-4.87,119.366516,-10.84,35080000000,42470000000,15.34,12.37,1.28,1.12,2.28,1.36,7.472,7.38,13.66,7.55,15.13,31180000000,35.896,11.2,7060000000,5680000000,2220000000,2.63,8.9,420000000,0.483,7760000000,0.503,1.338,17.684,3310000000,132000000,1.41,39.78,34.98,11341600,869520000,868220000,0.06,80.9,16800000,1.2,1.9,15370000,,Yes
10/11/07 20:57,1192107479,aa,79.528519,-69.87,123.85218,-41.87,33660000000,41030000000,14.7,11.2,0.98,1.09,2.04,1.31,7.512,7.23,13.33,6.91,14,31450000000,36.164,3.5,7060000000,5460000000,2190000000,2.59,-3.9,1170000000,1.321,7900000000,0.47,1.353,18.978001,3960000000,568130000,1.48,36.79,37.91,18710800,884030000,882350000,0.09,78.1,19800000,1.4,2.2,15740000,,Yes
1/23/08 16:05,1201075553,aa,61.226494,-70.9,107.202965,-36.69,23200000000,31390000000,9.51,8.87,0.95,0.77,1.49,1.02,6.567,8.34,11.42,5.78,16.78,30750000000,35.721,-5.8,7060000000,4780000000,2570000000,2.95,76,483000000,0.584,8000000000,0.499,1.128,19.291,3110000000,207750000,1.69,34.35,36.93,11775800,827400000,824990000,0.22,78.4,13610000,1.6,1.6,21040000,,Yes
10/28/08 0:52,1225126342,aa,22.964218,15.23,76.276688,14.25,7230000000,16880000000,4.28,6.9,0.42,0.25,0.5,0.57,4.207,5.91,9.27,4.39,11.25,29620000000,36.161,-2.1,6500000000,4010000000,1740000000,2.11,-51.7,831000000,1.038,10130000000,0.672,1.316,18.754999,1270000000,-2180000000,1.71,19.4,31.49,19277300,800320000,792950000,0.25,82.8,17010000,1,2.1,18720000,,Yes
12/5/08 1:03,1228410195,aa,17.601582,64.08,71.533806,29.52,6450000000,16790000000,3.81,9.06,0.35,0.25,0.5,0.57,4.231,5.91,9.12,4.32,11.25,29620000000,36.138,-2.1,6500000000,3970000000,1740000000,2.11,-51.7,831000000,1.038,10130000000,0.672,1.316,18.754999,1270000000,-2210000000,2.1,10.43,26.29,25937600,800320000,793430000,0.25,80.2,47220000,2,5.9,38210000,,No
12/6/08 9:33,1228527226,aa,17.601582,64.08,71.533806,29.52,6520000000,15880000000,3.86,9.7,0.31,0.22,0.43,0.54,4.001,5.91,9.12,4.32,11.25,29620000000,36.138,-2.1,6500000000,3970000000,1740000000,2.11,-51.7,831000000,1.038,10130000000,0.672,1.316,18.754999,1270000000,-2210000000,2.1,10.34,26.16,26484100,800320000,793430000,0.25,80.2,47220000,2,5.9,38210000,,No
12/18/08 10:54,1229568847,aa,21.1003,53.63,72.640198,27.31,8280000000,17640000000,4.9,16.69,0.33,0.28,0.55,0.6,4.445,5.91,9.12,4.32,11.25,29620000000,36.138,-2.1,6500000000,3970000000,1740000000,2.11,-51.7,831000000,1.038,10130000000,0.672,1.316,18.754999,1270000000,-2210000000,2.1,10.13,24.25,27417700,800320000,793430000,0.25,80.5,61000000,1.9,7.6,47220000,,No
3/9/09 18:17,1236593870,aa,11.892255,156.13,55.859394,71.94,4400000000,14270000000,N/A,8.45,N/A,0.16,0.36,0.53,4.308,-0.28,7.73,3.39,1.65,26900000000,33.211,-21.1,4730000000,3310000000,227000000,-0.093,N/A,762000000,0.95,10580000000,N/A,1.12,14.594,1230000000,-1660000000,2.18,7.3746,13.9796,27281900,801770000,794740000,0.17,74.8,75380000,3,9.4,72960000,,No
9/3/11 9:21,1315012883,aa,27.175642,-28,101.771843,22.32,12810000000,20950000000,13.78,8.6,0.28,0.57,0.85,0.89,6.18,4.04,8.2,3.05,6.55,23480000000,22.58,27,3840000000,3390000000,949000000,0.87,136.8,1270000000,1.19,9350000000,48.26,1.36,14.66,2320000000,1190000000,2.28,13.32,15.67,24168800,1060000000,1060000000,0.09,59.6,53730000,1.9,5.1,59140000,,Yes
11/2/11 22:04,1320242687,aa,24.220978,-17.13,107.62812,17.66,11390000000,19100000000,11.23,10.39,0.34,0.45,0.74,0.78,5.29,4.31,8.64,3.41,7.22,24610000000,23.44,21.4,3840000000,3610000000,1060000000,0.95,182,1340000000,1.25,9310000000,50.93,1.36,13.97,2420000000,1260000000,2.01,10.43,13.79,35090300,1060000000,1060000000,0.09,59.6,61460000,1.5,5.8,63780000,,Yes
11/5/11 21:29,1320499764,aa,24.741623,-19.8,108.921509,15.23,11630000000,19660000000,11.47,10.61,0.34,0.47,0.78,0.8,5.45,4.31,8.64,3.41,7.22,24610000000,23.44,21.4,3840000000,3610000000,1060000000,0.95,182,1340000000,1.25,9310000000,50.93,1.36,13.97,2420000000,1260000000,2.01,10.36,13.71,35126400,1060000000,1060000000,0.09,59.6,61460000,1.5,5.8,63780000,,Yes
1/2/12 19:42,1325504526,aa,19.580511,1.69,109.629776,15.99,9210000000,17240000000,9.08,9.83,0.47,0.37,0.62,0.7,4.78,4.31,8.64,3.41,7.22,24610000000,23.44,21.4,3840000000,3610000000,1060000000,0.95,182,1340000000,1.25,9310000000,50.93,1.36,13.97,2420000000,1340000000,2.1,9.36,11.76,34388000,1060000000,1060000000,0.09,59.6,56860000,2,5.4,66180000,,Yes
3/9/12 7:34,1331249646,aa,22.272104,-11.02,120.173424,15.5,10420000000,17900000000,17.76,10.18,0.91,0.41,0.74,0.72,5.48,2.45,7.16,2.81,4.71,24950000000,23.52,6,4470000000,3270000000,612000000,0.55,N/A,1940000000,1.82,9370000000,54.5,1.28,12.96,2190000000,1020000000,2.06,10.28,10.23,27359500,1070000000,1070000000,0.06,63.4,76870000,3.1,N/A,75540000,,Yes
3/19/12 2:24,1332095088,aa,24.065678,-18.9,123.577866,12.21,11240000000,18720000000,19.16,10.98,1.07,0.44,0.8,0.75,5.73,2.45,7.16,2.81,4.71,24950000000,23.52,6,4470000000,3270000000,612000000,0.55,N/A,1940000000,1.82,9370000000,54.5,1.28,12.96,2190000000,1020000000,2.06,10.26,10.16,26873600,1070000000,1070000000,0.06,63.4,71470000,3.1,N/A,76870000,,Yes
5/19/12 11:51,1337399512,aa,19.201979,3.55,113.830284,31.53,8990000000,17030000000,23.1,8.6,1.16,0.36,0.64,0.68,5.8,1.59,5.79,2.23,3,25000000000,23.48,0.8,4470000000,2940000000,398000000,0.37,-69.5,1760000000,1.65,9740000000,55.28,1.25,13.21,2190000000,1200000000,1.96,9.54,9.82,24771400,1070000000,1070000000,0.06,63.4,72310000,2.7,6.8,71660000,,No
7/29/12 16:51,1343551917,aa,19.247538,-3.53,122.304413,24.29,9020000000,16900000000,126.12,11.42,2.51,0.36,0.64,0.69,7,0.3,3.85,1.45,0.77,24380000000,22.89,-9.4,4470000000,2420000000,69000000,0.07,N/A,1710000000,1.61,9540000000,56.42,1.26,12.75,1930000000,934250000,1.99,8.5,9.45,22274900,1070000000,1070000000,0.07,59,91690000,3.9,8.6,82160000,,No
11/27/12 11:38,1353987494,aa,18.993217,18.02,124.420265,31.89,8860000000,17020000000,N/A,12.21,2.79,0.37,0.66,0.72,8.68,-1.02,2.08,0.77,-1.48,23790000000,22.33,-9.1,4470000000,1960000000,-244000000,-0.23,N/A,1430000000,1.34,9520000000,56.51,1.19,12.66,1710000000,569380000,1.96,8.63,8.67,17825200,1070000000,1070000000,0.07,59.7,75970000,4,7.1,79680000,,No
1/22/13 17:52,1358848357,aa,21.103575,34.65,133.160309,26.08,9790000000,16630000000,51.23,10.66,1.43,0.41,0.73,0.7,8.22,0.81,2.36,0.87,0.96,23700000000,22.22,-1.5,4470000000,2020000000,191000000,0.18,N/A,1860000000,1.74,8830000000,53.49,1.3,12.3,1500000000,345750000,1.98,8.78,8.7,16787600,1070000000,1060000000,0.07,59.7,68970000,4.6,6.5,72010000,,No
4/23/13 20:02,1366718577,aa,18.688915,70.03,141.51062,21.2,8670000000,16070000000,36.21,10.4,2.6,0.37,0.65,0.68,7.39,1.05,3.06,1.11,1.36,23530000000,22.03,-2.9,3210000000,2170000000,244000000,0.22,58.5,1560000000,1.45,8920000000,53.21,1.2,12.5,1660000000,521120000,1.86,8.38,8.65,18448700,1070000000,1070000000,0.08,58.1,72710000,4.9,6.8,69110000,,No
4/26/13 20:55,1366980915,aa,19.034155,63.28,141.923203,20.1,8840000000,16400000000,36.92,10.88,2.87,0.38,0.67,0.7,7.55,1.05,3.06,1.11,1.36,23530000000,22.03,-2.9,3210000000,2170000000,244000000,0.22,58.5,1560000000,1.45,8920000000,53.21,1.2,12.5,1660000000,521120000,1.86,8.37,8.64,18670400,1070000000,1070000000,0.08,58.1,88680000,4.5,8.3,72710000,,No
9/1/13 4:25,1377980711,aa,17.850086,117.83,147.551956,25.06,8240000000,15820000000,64.71,15.4,2.6,0.36,0.65,0.68,7.1,0.55,3.31,1.24,0.64,23410000000,21.91,-1.9,3210000000,2230000000,127000000,0.12,N/A,1210000000,1.13,8360000000,52.71,1.18,11.93,1640000000,850620000,1.89,8.05,8.3,17181800,1070000000,1070000000,0.07,56.7,109640000,7.4,10.3,105150000,,No
12/7/03 10:36,1070764570,aapl,1.000799,215.49,79.168663,13.7,7650000000,3380000000,112.7,40.67,4.41,1.25,1.84,0.55,N/A,1.1,-0.02,1.06,1.64,5740000000,17.077,N/A,1600000000,-1000000,68000000,0.185,N/A,4570000000,12.45,304000000,0.072,2.498,11.52,N/A,N/A,1.742,22.15,19.05,4837318,366730000,363800000,0.8,64.42,11990000,2.356,3.3,13610000,,No
2/3/04 7:33,1075764814,aapl,1.068479,257.73,84.701683,6.83,8230000000,3830000000,60.16,38.24,4.02,1.23,1.92,0.57,34.82,2.03,1.63,2.08,3.26,6740000000,18.379,N/A,1710000000,110000000,137000000,0.371,N/A,4790000000,12.99,302000000,0.07,2.531,11.74,N/A,N/A,1.749,21.51,20.42,5095909,368760000,365700000,0.83,62.3,14090000,1.968,3.85,11660000,,No
6/3/04 1:20,1086196838,aapl,1.363199,169.3,83.736122,9.29,10990000000,6070000000,63.7,37.08,2.89,1.49,2.33,0.85,21.08,2.36,2.31,2.54,3.95,7180000000,19.326,N/A,1710000000,288000000,169000000,0.454,N/A,4590000000,12.09,0,0,2.921,12.042,N/A,N/A,1.701,27.15,23.62,7046272,380040000,376000000,1.06,66.12,11710000,1.978,3.12,17190000,,No
8/10/04 2:02,1092074564,aapl,1.512959,175.25,81.260139,16.07,11750000000,6590000000,54.4,34.43,2.65,1.51,2.38,0.86,17.9,2.76,3,3.09,4.78,7640000000,20.197,N/A,1710000000,368000000,211000000,0.557,N/A,4970000000,12.8,0,0,2.917,12.493,N/A,N/A,1.744,31.06,25.77,6494181,387930000,383300000,1.19,64.33,13030000,1.386,3.4,12480000,,No
10/12/04 5:40,1097530857,aapl,1.837918,157.25,84.722862,6.51,14970000000,10190000000,69.28,41.05,3.38,1.98,3.13,1.33,27.68,2.76,3,3.09,4.78,7640000000,20.197,N/A,1710000000,368000000,211000000,0.557,N/A,4970000000,12.8,0,0,2.917,12.493,N/A,N/A,1.802,34.7,28.78,7050636,387930000,383300000,1.19,67.52,14960000,2.196,3.9,12800000,,No
12/4/04 14:16,1102141011,aapl,3.008637,131.75,90.048393,8.19,24540000000,20060000000,88.41,37.09,2.21,3.08,5.03,2.42,61.54,3.33,3.94,3.86,6.02,8280000000,21.419,N/A,1710000000,326000000,276000000,0.709,N/A,5460000000,13.96,0,0,2.632,12.968,N/A,N/A,1.775,49.19,34.47,11643051,391440000,386500000,1.26,72.07,19400000,1.508,5.02,12350000,,No
1/26/05 15:16,1106723807,aapl,3.467997,100.22,88.941208,10.56,29100000000,22700000000,57.83,30.35,1.71,2.99,5.03,2.33,34.66,5.2,6.71,6.62,10.37,9760000000,24.517,N/A,2260000000,655000000,508000000,1.244,N/A,6450000000,15.94,0,0,2.581,14.312,N/A,N/A,1.81,63.19,41.09,16687909,404550000,398600000,1.47,71.08,14380000,0.892,3.61,19400000,,No
2/4/05 3:07,1107457628,aapl,3.784316,82.27,91.217285,6.88,31480000000,26090000000,62.55,32.83,1.92,3.3,5.56,2.67,32.09,5.2,6.71,6.62,10.37,9760000000,24.517,N/A,2260000000,813000000,508000000,1.24,N/A,6450000000,15.78,0,0,2.581,14.312,N/A,N/A,1.81,66.26,42.96,16687909,404550000,402300000,1.54,68.75,15590000,0.761,3.88,14380000,,No
3/1/05 10:36,1109644563,aapl,4.271995,55.28,91.975983,8.6,18330000000,30210000000,72.01,18.24,2.06,1.86,3.11,3.09,37.16,5.2,6.71,6.63,10.37,9760000000,12.259,N/A,2260000000,813000000,508000000,0.62,N/A,6450000000,7.89,0,0,2.581,14.312,N/A,N/A,1.8,72.54,47.61,18241545,408590000,804600000,1.54,74.88,30650000,0.87,3.81,31180000,,No
12/17/05 11:55,1134791753,aapl,6.826555,23.36,97.55883,14.73,59930000000,51670000000,45.64,32.47,1.77,4.37,8.07,3.71,28.249,9.58,11.84,10.52,21.29,13930000000,17.232,56.5,4040000000,1830000000,1340000000,1.56,305.7,8260000000,9.802,0,0,2.956,8.941,2540000000,1340000000,N/A,66.07,50.72,26295900,842770000,N/A,1.24,73.2,29370000,0.9,3.5,26240000,,No
1/25/06 9:43,1138153432,aapl,7.123194,16.24,97.790451,14.39,64080000000,56750000000,41.01,28.91,1.7,3.96,7.67,3.51,26.035,9.91,12.34,10.6,22.65,16190000000,19.771,64.7,4040000000,2180000000,1610000000,1.85,91.5,8710000000,10.331,0,0,2.404,9.91,N/A,N/A,N/A,75.77,57.76,26389000,842770000,N/A,1.24,73.2,24860000,1.1,3,29370000,,No
2/3/06 13:49,1138945799,aapl,6.897593,17.95,97.489365,16.8,60760000000,52060000000,38.89,27.41,1.7,3.75,7.28,3.22,23.882,9.91,12.34,10.6,22.65,16190000000,19.771,64.7,4040000000,2180000000,1610000000,1.85,91.5,8710000000,10.331,0,0,2.404,9.91,N/A,N/A,N/A,75.7,59.58,28124600,842770000,832060000,1.23,73.2,25720000,1.1,3.1,24860000,,No
2/7/06 9:17,1139275050,aapl,6.489594,27.44,96.879387,17.86,56720000000,48010000000,36.3,25.59,1.7,3.5,6.79,2.97,22.026,9.91,12.34,10.6,22.65,16190000000,19.771,64.7,4040000000,2180000000,1610000000,1.85,91.5,8710000000,10.331,0,0,2.404,9.91,N/A,N/A,N/A,75.68,60.08,28405900,842770000,832060000,1.23,73.2,25720000,1.1,3.1,24860000,,No
2/17/06 15:01,1140159661,aapl,6.747833,20.69,99.450417,15.23,59580000000,51180000000,37.87,27,1.51,3.7,7.12,3.16,23.348,9.91,12.34,10.63,22.65,16190000000,19.771,64.7,4040000000,2190000000,1610000000,1.85,91.5,8710000000,10.26,0,0,2.404,9.91,2040000000,1410000000,N/A,74.35,61.32,31082300,848610000,837830000,1.23,73.2,25720000,1.1,3.1,24860000,,No
2/17/07 21:52,1171720323,aapl,8.143673,46.92,114.594467,-5.56,73110000000,61240000000,30.74,22.44,1.32,3.55,6.53,2.96,17.819,11.74,14.63,11.85,24.77,20680000000,24.308,23.8,5600000000,3440000000,2430000000,2.76,77.7,11870000000,13.771,N/A,N/A,2.271,13.052,3750000000,2350000000,2.4,87.1,79.83,34386900,861870000,851270000,0.12,68.8,25680000,0.7,3,24460000,,Yes
2/19/07 17:27,1171877275,aapl,8.143673,44.03,114.594467,-5.29,73110000000,61240000000,30.74,22.44,1.31,3.55,6.53,2.96,17.819,11.74,14.63,11.85,24.77,20680000000,24.308,23.8,5600000000,3440000000,2430000000,2.76,77.7,11870000000,13.771,N/A,N/A,2.271,13.052,3750000000,2350000000,2.4,87.1,79.83,34386900,861870000,851270000,0.12,68.8,25680000,0.7,3,24460000,,Yes
1/23/08 6:28,1201040925,aapl,13.350709,-36.46,107.202965,-36.69,1.3627E+11,N/A,39.59,24.24,1.43,5.89,9.69,N/A,N/A,14.56,18.37,12.95,28.52,24010000000,27.766,28.5,8150000000,4730000000,3500000000,3.93,66.8,15390000000,17.573,0,N/A,2.361,16.659,5470000000,2770000000,2.04,183.66,159.61,42642100,875540000,869280000,0.69,67.1,21290000,0.6,2.4,20140000,,Yes
10/27/08 5:55,1225058102,aapl,8.840632,114.32,68.295944,30.05,85620000000,61130000000,17.99,14.47,0.86,2.69,4.15,1.88,9.059,14.88,19.32,12.08,27.19,32480000000,36.841,27,8150000000,6750000000,4830000000,5.36,25.7,24490000000,27.569,0,N/A,2.462,23.674,9600000000,4360000000,2.91,118.78,158.57,40469300,888330000,878050000,0.7,66.8,22360000,0.6,2.5,25690000,,No
10/29/08 21:14,1225286091,aapl,10.036791,87.8,75.723457,17.55,92870000000,64260000000,19.51,15.72,0.9,2.73,4.22,1.98,9.523,14.88,19.32,12.08,27.19,32480000000,36.841,27,8150000000,6750000000,4830000000,5.36,25.7,24490000000,27.569,0,N/A,2.462,23.674,9600000000,4360000000,2.91,115.28,157.82,41210700,888330000,878050000,0.7,66.8,22360000,0.6,2.5,25690000,,No
10/31/08 22:34,1225463643,aapl,10.328629,75.2,78.774223,9.72,95570000000,74150000000,20.08,16.18,1,3.04,4.69,2.28,10.988,14.88,19.32,12.08,27.19,32480000000,36.841,27,8150000000,6750000000,4830000000,5.36,25.7,24490000000,27.569,0,N/A,2.462,23.674,9600000000,4360000000,2.91,112.74,157.19,42359600,888330000,878050000,0.7,66.8,24200000,0.4,2.8,22360000,,Yes
12/3/08 23:41,1228318914,aapl,9.206391,104.88,71.037537,29.69,85190000000,57650000000,17.9,14.66,0.86,2.53,3.91,1.78,8.544,14.88,19.32,12.08,27.19,32480000000,36.841,27,11150000000,6750000000,4830000000,5.36,25.7,24490000000,27.569,0,N/A,2.462,23.674,9600000000,4380000000,1.9,96.51,144.48,50101600,888330000,877700000,0.7,67.7,26760000,0.6,3,28080000,,No
12/7/08 14:27,1228631244,aapl,9.023991,101.01,71.533806,29.32,83500000000,59010000000,17.54,14.4,0.87,2.5,3.86,1.82,8.745,14.88,19.32,12.08,27.19,32480000000,36.841,27,11150000000,6750000000,4830000000,5.36,25.7,24490000000,27.569,0,N/A,2.462,23.674,9600000000,4380000000,1.9,95.65,143.1,50769100,888330000,877700000,0.7,67.7,26760000,0.6,3,28080000,,No
12/16/08 1:57,1229363854,aapl,9.161272,104.37,74.747223,24.52,84170000000,62810000000,17.68,14.53,0.95,2.69,4.15,1.93,9.307,14.88,19.32,12.08,27.19,32480000000,36.841,27,11150000000,6750000000,4830000000,5.36,25.7,24490000000,27.569,0,N/A,2.462,23.674,9600000000,4380000000,1.9,95.68,139.17,51035600,888330000,877700000,0.7,68.1,21920000,0.4,2.5,26760000,,No
12/17/08 2:12,1229451121,aapl,8.559353,115.19,74.023216,24.23,84830000000,59740000000,17.81,14.68,0.92,2.59,4,1.84,8.852,14.88,19.32,12.08,27.19,32480000000,36.841,27,11150000000,6750000000,4830000000,5.36,25.7,24490000000,27.55,0,N/A,2.462,23.674,9600000000,4380000000,1.9,95.67,138.51,51130600,888940000,878300000,0.7,68.1,21920000,0.4,2.5,26760000,,No
